========== BÁO CÁO GIẢI MÃ CHÍNH XÁC BNN WEIGHTS ==========
Tổng số từ: 1426 words (Chuẩn: 16 + 256 + 1152 + 2 = 1426)
===========================================================


--- LỚP CONV1 (16 Filters x 9-bit) ---
Addr 243  | Hex: 0000FE5B | Flt: 14 Ch: 3  | (No Threshold)                | W_9b: 001011011
Addr 244  | Hex: 0000FED9 | Flt: 14 Ch: 4  | (No Threshold)                | W_9b: 011011001
Addr 245  | Hex: 0000FF83 | Flt: 14 Ch: 5  | (No Threshold)                | W_9b: 110000011
Addr 246  | Hex: 0000FE79 | Flt: 14 Ch: 6  | (No Threshold)                | W_9b: 001111001
Addr 247  | Hex: 0000FFC9 | Flt: 14 Ch: 7  | (No Threshold)                | W_9b: 111001001
Addr 248  | Hex: 0000FE45 | Flt: 14 Ch: 8  | (No Threshold)                | W_9b: 001000101
Addr 249  | Hex: 0000FF34 | Flt: 14 Ch: 9  | (No Threshold)                | W_9b: 100110100
Addr 250  | Hex: 0000FF7B | Flt: 14 Ch: 10 | (No Threshold)                | W_9b: 101111011
Addr 251  | Hex: 0000FE3B | Flt: 14 Ch: 11 | (No Threshold)                | W_9b: 000111011
Addr 252  | Hex: 0000FF37 | Flt: 14 Ch: 12 | (No Threshold)                | W_9b: 100110111
Addr 253  | Hex: 0000FF87 | Flt: 14 Ch: 13 | (No Threshold)                | W_9b: 110000111
Addr 254  | Hex: 0000FF07 | Flt: 14 Ch: 14 | (No Threshold)                | W_9b: 100000111
Addr 255  | Hex: 4D418048 | Flt: 14 Ch: 15 | Pol: 1 | Pos_Th: 65  | Neg_Th: 77  | W_9b: 001001000
Addr 256  | Hex: 0000FE5B | Flt: 15 Ch: 0  | (No Threshold)                | W_9b: 001011011
Addr 257  | Hex: 0000FE55 | Flt: 15 Ch: 1  | (No Threshold)                | W_9b: 001010101
Addr 258  | Hex: 0000FFEE | Flt: 15 Ch: 2  | (No Threshold)                | W_9b: 111101110
Addr 259  | Hex: 0000FF23 | Flt: 15 Ch: 3  | (No Threshold)                | W_9b: 100100011
Addr 260  | Hex: 0000FE03 | Flt: 15 Ch: 4  | (No Threshold)                | W_9b: 000000011
Addr 261  | Hex: 0000FF8A | Flt: 15 Ch: 5  | (No Threshold)                | W_9b: 110001010
Addr 262  | Hex: 0000FE31 | Flt: 15 Ch: 6  | (No Threshold)                | W_9b: 000110001
Addr 263  | Hex: 0000FE0F | Flt: 15 Ch: 7  | (No Threshold)                | W_9b: 000001111
Addr 264  | Hex: 0000FE49 | Flt: 15 Ch: 8  | (No Threshold)                | W_9b: 001001001
Addr 265  | Hex: 0000FF69 | Flt: 15 Ch: 9  | (No Threshold)                | W_9b: 101101001
Addr 266  | Hex: 0000FF03 | Flt: 15 Ch: 10 | (No Threshold)                | W_9b: 100000011
Addr 267  | Hex: 0000FE3B | Flt: 15 Ch: 11 | (No Threshold)                | W_9b: 000111011
Addr 268  | Hex: 0000FE02 | Flt: 15 Ch: 12 | (No Threshold)                | W_9b: 000000010
Addr 269  | Hex: 0000FE08 | Flt: 15 Ch: 13 | (No Threshold)                | W_9b: 000001000
Addr 270  | Hex: 0000FE62 | Flt: 15 Ch: 14 | (No Threshold)                | W_9b: 001100010
Addr 271  | Hex: 55498081 | Flt: 15 Ch: 15 | Pol: 1 | Pos_Th: 73  | Neg_Th: 85  | W_9b: 010000001

--- LỚP FC1 (32 Nodes x 36 Chunks x 16-bit) ---
Addr 272  | Hex: 811F7FCB | Node:0  Chunk:0  | Pol: 1 | Thresh: 287 | W_16b: 0111111111001011
Addr 273  | Hex: 811FFD5E | Node:0  Chunk:1  | Pol: 1 | Thresh: 287 | W_16b: 1111110101011110
Addr 274  | Hex: 811F0DDB | Node:0  Chunk:2  | Pol: 1 | Thresh: 287 | W_16b: 0000110111011011
Addr 275  | Hex: 811F8F88 | Node:0  Chunk:3  | Pol: 1 | Thresh: 287 | W_16b: 1000111110001000
Addr 276  | Hex: 811F0804 | Node:0  Chunk:4  | Pol: 1 | Thresh: 287 | W_16b: 0000100000000100
Addr 277  | Hex: 811FB69F | Node:0  Chunk:5  | Pol: 1 | Thresh: 287 | W_16b: 1011011010011111
Addr 278  | Hex: 811F3627 | Node:0  Chunk:6  | Pol: 1 | Thresh: 287 | W_16b: 0011011000100111
Addr 279  | Hex: 811FF306 | Node:0  Chunk:7  | Pol: 1 | Thresh: 287 | W_16b: 1111001100000110
Addr 280  | Hex: 811FF77E | Node:0  Chunk:8  | Pol: 1 | Thresh: 287 | W_16b: 1111011101111110
Addr 281  | Hex: 811FB679 | Node:0  Chunk:9  | Pol: 1 | Thresh: 287 | W_16b: 1011011001111001
Addr 282  | Hex: 811F9182 | Node:0  Chunk:10 | Pol: 1 | Thresh: 287 | W_16b: 1001000110000010
Addr 283  | Hex: 811FB7DD | Node:0  Chunk:11 | Pol: 1 | Thresh: 287 | W_16b: 1011011111011101
Addr 284  | Hex: 811F856A | Node:0  Chunk:12 | Pol: 1 | Thresh: 287 | W_16b: 1000010101101010
Addr 285  | Hex: 811F9235 | Node:0  Chunk:13 | Pol: 1 | Thresh: 287 | W_16b: 1001001000110101
Addr 286  | Hex: 811F3246 | Node:0  Chunk:14 | Pol: 1 | Thresh: 287 | W_16b: 0011001001000110
Addr 287  | Hex: 811FF246 | Node:0  Chunk:15 | Pol: 1 | Thresh: 287 | W_16b: 1111001001000110
Addr 288  | Hex: 811F0BEB | Node:0  Chunk:16 | Pol: 1 | Thresh: 287 | W_16b: 0000101111101011
Addr 289  | Hex: 811FB0FA | Node:0  Chunk:17 | Pol: 1 | Thresh: 287 | W_16b: 1011000011111010
Addr 290  | Hex: 811F49D0 | Node:0  Chunk:18 | Pol: 1 | Thresh: 287 | W_16b: 0100100111010000
Addr 291  | Hex: 811F8D11 | Node:0  Chunk:19 | Pol: 1 | Thresh: 287 | W_16b: 1000110100010001
Addr 292  | Hex: 811F86AD | Node:0  Chunk:20 | Pol: 1 | Thresh: 287 | W_16b: 1000011010101101
Addr 293  | Hex: 811F8294 | Node:0  Chunk:21 | Pol: 1 | Thresh: 287 | W_16b: 1000001010010100
Addr 294  | Hex: 811F839E | Node:0  Chunk:22 | Pol: 1 | Thresh: 287 | W_16b: 1000001110011110
Addr 295  | Hex: 811F0A39 | Node:0  Chunk:23 | Pol: 1 | Thresh: 287 | W_16b: 0000101000111001
Addr 296  | Hex: 811F7ABF | Node:0  Chunk:24 | Pol: 1 | Thresh: 287 | W_16b: 0111101010111111
Addr 297  | Hex: 811F3042 | Node:0  Chunk:25 | Pol: 1 | Thresh: 287 | W_16b: 0011000001000010
Addr 298  | Hex: 811FEC78 | Node:0  Chunk:26 | Pol: 1 | Thresh: 287 | W_16b: 1110110001111000
Addr 299  | Hex: 811F08E9 | Node:0  Chunk:27 | Pol: 1 | Thresh: 287 | W_16b: 0000100011101001
Addr 300  | Hex: 811FA61E | Node:0  Chunk:28 | Pol: 1 | Thresh: 287 | W_16b: 1010011000011110
Addr 301  | Hex: 811FDCA1 | Node:0  Chunk:29 | Pol: 1 | Thresh: 287 | W_16b: 1101110010100001
Addr 302  | Hex: 811FF62C | Node:0  Chunk:30 | Pol: 1 | Thresh: 287 | W_16b: 1111011000101100
Addr 303  | Hex: 811F53A7 | Node:0  Chunk:31 | Pol: 1 | Thresh: 287 | W_16b: 0101001110100111
Addr 304  | Hex: 811F4204 | Node:0  Chunk:32 | Pol: 1 | Thresh: 287 | W_16b: 0100001000000100
Addr 305  | Hex: 811F9CEA | Node:0  Chunk:33 | Pol: 1 | Thresh: 287 | W_16b: 1001110011101010
Addr 306  | Hex: 811F2FC5 | Node:0  Chunk:34 | Pol: 1 | Thresh: 287 | W_16b: 0010111111000101
Addr 307  | Hex: 811FCFEB | Node:0  Chunk:35 | Pol: 1 | Thresh: 287 | W_16b: 1100111111101011
Addr 308  | Hex: 8110C589 | Node:1  Chunk:0  | Pol: 1 | Thresh: 272 | W_16b: 1100010110001001
Addr 309  | Hex: 81108081 | Node:1  Chunk:1  | Pol: 1 | Thresh: 272 | W_16b: 1000000010000001
Addr 310  | Hex: 8110ABFF | Node:1  Chunk:2  | Pol: 1 | Thresh: 272 | W_16b: 1010101111111111
Addr 311  | Hex: 8110FE6A | Node:1  Chunk:3  | Pol: 1 | Thresh: 272 | W_16b: 1111111001101010
Addr 312  | Hex: 81105CE2 | Node:1  Chunk:4  | Pol: 1 | Thresh: 272 | W_16b: 0101110011100010
Addr 313  | Hex: 81102016 | Node:1  Chunk:5  | Pol: 1 | Thresh: 272 | W_16b: 0010000000010110
Addr 314  | Hex: 81106CD1 | Node:1  Chunk:6  | Pol: 1 | Thresh: 272 | W_16b: 0110110011010001
Addr 315  | Hex: 811068EB | Node:1  Chunk:7  | Pol: 1 | Thresh: 272 | W_16b: 0110100011101011
Addr 316  | Hex: 81107F6E | Node:1  Chunk:8  | Pol: 1 | Thresh: 272 | W_16b: 0111111101101110
Addr 317  | Hex: 81104401 | Node:1  Chunk:9  | Pol: 1 | Thresh: 272 | W_16b: 0100010000000001
Addr 318  | Hex: 81108590 | Node:1  Chunk:10 | Pol: 1 | Thresh: 272 | W_16b: 1000010110010000
Addr 319  | Hex: 811080A1 | Node:1  Chunk:11 | Pol: 1 | Thresh: 272 | W_16b: 1000000010100001
Addr 320  | Hex: 811032A0 | Node:1  Chunk:12 | Pol: 1 | Thresh: 272 | W_16b: 0011001010100000
Addr 321  | Hex: 81100088 | Node:1  Chunk:13 | Pol: 1 | Thresh: 272 | W_16b: 0000000010001000
Addr 322  | Hex: 81107206 | Node:1  Chunk:14 | Pol: 1 | Thresh: 272 | W_16b: 0111001000000110
Addr 323  | Hex: 8110D706 | Node:1  Chunk:15 | Pol: 1 | Thresh: 272 | W_16b: 1101011100000110
Addr 324  | Hex: 8110ADF9 | Node:1  Chunk:16 | Pol: 1 | Thresh: 272 | W_16b: 1010110111111001
Addr 325  | Hex: 811088F9 | Node:1  Chunk:17 | Pol: 1 | Thresh: 272 | W_16b: 1000100011111001
Addr 326  | Hex: 81106027 | Node:1  Chunk:18 | Pol: 1 | Thresh: 272 | W_16b: 0110000000100111
Addr 327  | Hex: 8110CD91 | Node:1  Chunk:19 | Pol: 1 | Thresh: 272 | W_16b: 1100110110010001
Addr 328  | Hex: 81108695 | Node:1  Chunk:20 | Pol: 1 | Thresh: 272 | W_16b: 1000011010010101
Addr 329  | Hex: 8110AF05 | Node:1  Chunk:21 | Pol: 1 | Thresh: 272 | W_16b: 1010111100000101
Addr 330  | Hex: 811029D9 | Node:1  Chunk:22 | Pol: 1 | Thresh: 272 | W_16b: 0010100111011001
Addr 331  | Hex: 8110386B | Node:1  Chunk:23 | Pol: 1 | Thresh: 272 | W_16b: 0011100001101011
Addr 332  | Hex: 81106B44 | Node:1  Chunk:24 | Pol: 1 | Thresh: 272 | W_16b: 0110101101000100
Addr 333  | Hex: 8110BDD3 | Node:1  Chunk:25 | Pol: 1 | Thresh: 272 | W_16b: 1011110111010011
Addr 334  | Hex: 811084EB | Node:1  Chunk:26 | Pol: 1 | Thresh: 272 | W_16b: 1000010011101011
Addr 335  | Hex: 811080A7 | Node:1  Chunk:27 | Pol: 1 | Thresh: 272 | W_16b: 1000000010100111
Addr 336  | Hex: 81103468 | Node:1  Chunk:28 | Pol: 1 | Thresh: 272 | W_16b: 0011010001101000
Addr 337  | Hex: 8110162F | Node:1  Chunk:29 | Pol: 1 | Thresh: 272 | W_16b: 0001011000101111
Addr 338  | Hex: 811080A6 | Node:1  Chunk:30 | Pol: 1 | Thresh: 272 | W_16b: 1000000010100110
Addr 339  | Hex: 81102204 | Node:1  Chunk:31 | Pol: 1 | Thresh: 272 | W_16b: 0010001000000100
Addr 340  | Hex: 8110312F | Node:1  Chunk:32 | Pol: 1 | Thresh: 272 | W_16b: 0011000100101111
Addr 341  | Hex: 8110D5FA | Node:1  Chunk:33 | Pol: 1 | Thresh: 272 | W_16b: 1101010111111010
Addr 342  | Hex: 81104866 | Node:1  Chunk:34 | Pol: 1 | Thresh: 272 | W_16b: 0100100001100110
Addr 343  | Hex: 8110E64F | Node:1  Chunk:35 | Pol: 1 | Thresh: 272 | W_16b: 1110011001001111
Addr 344  | Hex: 81219859 | Node:2  Chunk:0  | Pol: 1 | Thresh: 289 | W_16b: 1001100001011001
Addr 345  | Hex: 81215047 | Node:2  Chunk:1  | Pol: 1 | Thresh: 289 | W_16b: 0101000001000111
Addr 346  | Hex: 81211C26 | Node:2  Chunk:2  | Pol: 1 | Thresh: 289 | W_16b: 0001110000100110
Addr 347  | Hex: 8121940C | Node:2  Chunk:3  | Pol: 1 | Thresh: 289 | W_16b: 1001010000001100
Addr 348  | Hex: 8121C6BE | Node:2  Chunk:4  | Pol: 1 | Thresh: 289 | W_16b: 1100011010111110
Addr 349  | Hex: 8121FFFE | Node:2  Chunk:5  | Pol: 1 | Thresh: 289 | W_16b: 1111111111111110
Addr 350  | Hex: 8121C4B1 | Node:2  Chunk:6  | Pol: 1 | Thresh: 289 | W_16b: 1100010010110001
Addr 351  | Hex: 812188B9 | Node:2  Chunk:7  | Pol: 1 | Thresh: 289 | W_16b: 1000100010111001
Addr 352  | Hex: 8121F61A | Node:2  Chunk:8  | Pol: 1 | Thresh: 289 | W_16b: 1111011000011010
Addr 353  | Hex: 8121CF4A | Node:2  Chunk:9  | Pol: 1 | Thresh: 289 | W_16b: 1100111101001010
Addr 354  | Hex: 812188B9 | Node:2  Chunk:10 | Pol: 1 | Thresh: 289 | W_16b: 1000100010111001
Addr 355  | Hex: 8121A8BD | Node:2  Chunk:11 | Pol: 1 | Thresh: 289 | W_16b: 1010100010111101
Addr 356  | Hex: 81214B50 | Node:2  Chunk:12 | Pol: 1 | Thresh: 289 | W_16b: 0100101101010000
Addr 357  | Hex: 81217AF9 | Node:2  Chunk:13 | Pol: 1 | Thresh: 289 | W_16b: 0111101011111001
Addr 358  | Hex: 81217266 | Node:2  Chunk:14 | Pol: 1 | Thresh: 289 | W_16b: 0111001001100110
Addr 359  | Hex: 81215766 | Node:2  Chunk:15 | Pol: 1 | Thresh: 289 | W_16b: 0101011101100110
Addr 360  | Hex: 8121EF4C | Node:2  Chunk:16 | Pol: 1 | Thresh: 289 | W_16b: 1110111101001100
Addr 361  | Hex: 81218CBB | Node:2  Chunk:17 | Pol: 1 | Thresh: 289 | W_16b: 1000110010111011
Addr 362  | Hex: 8121BBF2 | Node:2  Chunk:18 | Pol: 1 | Thresh: 289 | W_16b: 1011101111110010
Addr 363  | Hex: 8121022B | Node:2  Chunk:19 | Pol: 1 | Thresh: 289 | W_16b: 0000001000101011
Addr 364  | Hex: 81219226 | Node:2  Chunk:20 | Pol: 1 | Thresh: 289 | W_16b: 1001001000100110
Addr 365  | Hex: 8121D206 | Node:2  Chunk:21 | Pol: 1 | Thresh: 289 | W_16b: 1101001000000110
Addr 366  | Hex: 81215704 | Node:2  Chunk:22 | Pol: 1 | Thresh: 289 | W_16b: 0101011100000100
Addr 367  | Hex: 8121EE49 | Node:2  Chunk:23 | Pol: 1 | Thresh: 289 | W_16b: 1110111001001001
Addr 368  | Hex: 812110B4 | Node:2  Chunk:24 | Pol: 1 | Thresh: 289 | W_16b: 0001000010110100
Addr 369  | Hex: 8121C327 | Node:2  Chunk:25 | Pol: 1 | Thresh: 289 | W_16b: 1100001100100111
Addr 370  | Hex: 81218E1D | Node:2  Chunk:26 | Pol: 1 | Thresh: 289 | W_16b: 1000111000011101
Addr 371  | Hex: 81218785 | Node:2  Chunk:27 | Pol: 1 | Thresh: 289 | W_16b: 1000011110000101
Addr 372  | Hex: 81212084 | Node:2  Chunk:28 | Pol: 1 | Thresh: 289 | W_16b: 0010000010000100
Addr 373  | Hex: 81213327 | Node:2  Chunk:29 | Pol: 1 | Thresh: 289 | W_16b: 0011001100100111
Addr 374  | Hex: 8121C858 | Node:2  Chunk:30 | Pol: 1 | Thresh: 289 | W_16b: 1100100001011000
Addr 375  | Hex: 812122C4 | Node:2  Chunk:31 | Pol: 1 | Thresh: 289 | W_16b: 0010001011000100
Addr 376  | Hex: 812169D1 | Node:2  Chunk:32 | Pol: 1 | Thresh: 289 | W_16b: 0110100111010001
Addr 377  | Hex: 81219C58 | Node:2  Chunk:33 | Pol: 1 | Thresh: 289 | W_16b: 1001110001011000
Addr 378  | Hex: 8121BEFE | Node:2  Chunk:34 | Pol: 1 | Thresh: 289 | W_16b: 1011111011111110
Addr 379  | Hex: 8121AEBC | Node:2  Chunk:35 | Pol: 1 | Thresh: 289 | W_16b: 1010111010111100
Addr 380  | Hex: 8116B964 | Node:3  Chunk:0  | Pol: 1 | Thresh: 278 | W_16b: 1011100101100100
Addr 381  | Hex: 81167F7B | Node:3  Chunk:1  | Pol: 1 | Thresh: 278 | W_16b: 0111111101111011
Addr 382  | Hex: 8116F1BB | Node:3  Chunk:2  | Pol: 1 | Thresh: 278 | W_16b: 1111000110111011
Addr 383  | Hex: 811691D9 | Node:3  Chunk:3  | Pol: 1 | Thresh: 278 | W_16b: 1001000111011001
Addr 384  | Hex: 8116A9DD | Node:3  Chunk:4  | Pol: 1 | Thresh: 278 | W_16b: 1010100111011101
Addr 385  | Hex: 8116434A | Node:3  Chunk:5  | Pol: 1 | Thresh: 278 | W_16b: 0100001101001010
Addr 386  | Hex: 8116B9C6 | Node:3  Chunk:6  | Pol: 1 | Thresh: 278 | W_16b: 1011100111000110
Addr 387  | Hex: 81163F40 | Node:3  Chunk:7  | Pol: 1 | Thresh: 278 | W_16b: 0011111101000000
Addr 388  | Hex: 811615D3 | Node:3  Chunk:8  | Pol: 1 | Thresh: 278 | W_16b: 0001010111010011
Addr 389  | Hex: 811600BF | Node:3  Chunk:9  | Pol: 1 | Thresh: 278 | W_16b: 0000000010111111
Addr 390  | Hex: 81167A06 | Node:3  Chunk:10 | Pol: 1 | Thresh: 278 | W_16b: 0111101000000110
Addr 391  | Hex: 8116ED42 | Node:3  Chunk:11 | Pol: 1 | Thresh: 278 | W_16b: 1110110101000010
Addr 392  | Hex: 811618FF | Node:3  Chunk:12 | Pol: 1 | Thresh: 278 | W_16b: 0001100011111111
Addr 393  | Hex: 81168504 | Node:3  Chunk:13 | Pol: 1 | Thresh: 278 | W_16b: 1000010100000100
Addr 394  | Hex: 81168DD9 | Node:3  Chunk:14 | Pol: 1 | Thresh: 278 | W_16b: 1000110111011001
Addr 395  | Hex: 811688B9 | Node:3  Chunk:15 | Pol: 1 | Thresh: 278 | W_16b: 1000100010111001
Addr 396  | Hex: 81168007 | Node:3  Chunk:16 | Pol: 1 | Thresh: 278 | W_16b: 1000000000000111
Addr 397  | Hex: 81167704 | Node:3  Chunk:17 | Pol: 1 | Thresh: 278 | W_16b: 0111011100000100
Addr 398  | Hex: 81168111 | Node:3  Chunk:18 | Pol: 1 | Thresh: 278 | W_16b: 1000000100010001
Addr 399  | Hex: 81167DE4 | Node:3  Chunk:19 | Pol: 1 | Thresh: 278 | W_16b: 0111110111100100
Addr 400  | Hex: 81167DD9 | Node:3  Chunk:20 | Pol: 1 | Thresh: 278 | W_16b: 0111110111011001
Addr 401  | Hex: 811638FB | Node:3  Chunk:21 | Pol: 1 | Thresh: 278 | W_16b: 0011100011111011
Addr 402  | Hex: 81163EF7 | Node:3  Chunk:22 | Pol: 1 | Thresh: 278 | W_16b: 0011111011110111
Addr 403  | Hex: 811690B4 | Node:3  Chunk:23 | Pol: 1 | Thresh: 278 | W_16b: 1001000010110100
Addr 404  | Hex: 81165AD3 | Node:3  Chunk:24 | Pol: 1 | Thresh: 278 | W_16b: 0101101011010011
Addr 405  | Hex: 81163CC8 | Node:3  Chunk:25 | Pol: 1 | Thresh: 278 | W_16b: 0011110011001000
Addr 406  | Hex: 811630E0 | Node:3  Chunk:26 | Pol: 1 | Thresh: 278 | W_16b: 0011000011100000
Addr 407  | Hex: 81167C7A | Node:3  Chunk:27 | Pol: 1 | Thresh: 278 | W_16b: 0111110001111010
Addr 408  | Hex: 81165D7A | Node:3  Chunk:28 | Pol: 1 | Thresh: 278 | W_16b: 0101110101111010
Addr 409  | Hex: 81168EE5 | Node:3  Chunk:29 | Pol: 1 | Thresh: 278 | W_16b: 1000111011100101
Addr 410  | Hex: 81163BA7 | Node:3  Chunk:30 | Pol: 1 | Thresh: 278 | W_16b: 0011101110100111
Addr 411  | Hex: 8116DF7F | Node:3  Chunk:31 | Pol: 1 | Thresh: 278 | W_16b: 1101111101111111
Addr 412  | Hex: 8116EF7E | Node:3  Chunk:32 | Pol: 1 | Thresh: 278 | W_16b: 1110111101111110
Addr 413  | Hex: 81166387 | Node:3  Chunk:33 | Pol: 1 | Thresh: 278 | W_16b: 0110001110000111
Addr 414  | Hex: 81165022 | Node:3  Chunk:34 | Pol: 1 | Thresh: 278 | W_16b: 0101000000100010
Addr 415  | Hex: 8116188B | Node:3  Chunk:35 | Pol: 1 | Thresh: 278 | W_16b: 0001100010001011
Addr 416  | Hex: 811F3D7E | Node:4  Chunk:0  | Pol: 1 | Thresh: 287 | W_16b: 0011110101111110
Addr 417  | Hex: 811FEF5A | Node:4  Chunk:1  | Pol: 1 | Thresh: 287 | W_16b: 1110111101011010
Addr 418  | Hex: 811FF191 | Node:4  Chunk:2  | Pol: 1 | Thresh: 287 | W_16b: 1111000110010001
Addr 419  | Hex: 811F71B9 | Node:4  Chunk:3  | Pol: 1 | Thresh: 287 | W_16b: 0111000110111001
Addr 420  | Hex: 811FA6DB | Node:4  Chunk:4  | Pol: 1 | Thresh: 287 | W_16b: 1010011011011011
Addr 421  | Hex: 811FC800 | Node:4  Chunk:5  | Pol: 1 | Thresh: 287 | W_16b: 1100100000000000
Addr 422  | Hex: 811FBACE | Node:4  Chunk:6  | Pol: 1 | Thresh: 287 | W_16b: 1011101011001110
Addr 423  | Hex: 811F7F46 | Node:4  Chunk:7  | Pol: 1 | Thresh: 287 | W_16b: 0111111101000110
Addr 424  | Hex: 811F0D99 | Node:4  Chunk:8  | Pol: 1 | Thresh: 287 | W_16b: 0000110110011001
Addr 425  | Hex: 811F20BF | Node:4  Chunk:9  | Pol: 1 | Thresh: 287 | W_16b: 0010000010111111
Addr 426  | Hex: 811F7B04 | Node:4  Chunk:10 | Pol: 1 | Thresh: 287 | W_16b: 0111101100000100
Addr 427  | Hex: 811FFF40 | Node:4  Chunk:11 | Pol: 1 | Thresh: 287 | W_16b: 1111111101000000
Addr 428  | Hex: 811F58BF | Node:4  Chunk:12 | Pol: 1 | Thresh: 287 | W_16b: 0101100010111111
Addr 429  | Hex: 811FC504 | Node:4  Chunk:13 | Pol: 1 | Thresh: 287 | W_16b: 1100010100000100
Addr 430  | Hex: 811F8DB8 | Node:4  Chunk:14 | Pol: 1 | Thresh: 287 | W_16b: 1000110110111000
Addr 431  | Hex: 811F08B9 | Node:4  Chunk:15 | Pol: 1 | Thresh: 287 | W_16b: 0000100010111001
Addr 432  | Hex: 811F02A7 | Node:4  Chunk:16 | Pol: 1 | Thresh: 287 | W_16b: 0000001010100111
Addr 433  | Hex: 811F7F24 | Node:4  Chunk:17 | Pol: 1 | Thresh: 287 | W_16b: 0111111100100100
Addr 434  | Hex: 811F85DD | Node:4  Chunk:18 | Pol: 1 | Thresh: 287 | W_16b: 1000010111011101
Addr 435  | Hex: 811FF9F4 | Node:4  Chunk:19 | Pol: 1 | Thresh: 287 | W_16b: 1111100111110100
Addr 436  | Hex: 811F7DD9 | Node:4  Chunk:20 | Pol: 1 | Thresh: 287 | W_16b: 0111110111011001
Addr 437  | Hex: 811F39FB | Node:4  Chunk:21 | Pol: 1 | Thresh: 287 | W_16b: 0011100111111011
Addr 438  | Hex: 811FDCF7 | Node:4  Chunk:22 | Pol: 1 | Thresh: 287 | W_16b: 1101110011110111
Addr 439  | Hex: 811FB3B4 | Node:4  Chunk:23 | Pol: 1 | Thresh: 287 | W_16b: 1011001110110100
Addr 440  | Hex: 811FA0A1 | Node:4  Chunk:24 | Pol: 1 | Thresh: 287 | W_16b: 1010000010100001
Addr 441  | Hex: 811F294D | Node:4  Chunk:25 | Pol: 1 | Thresh: 287 | W_16b: 0010100101001101
Addr 442  | Hex: 811F70C0 | Node:4  Chunk:26 | Pol: 1 | Thresh: 287 | W_16b: 0111000011000000
Addr 443  | Hex: 811F787A | Node:4  Chunk:27 | Pol: 1 | Thresh: 287 | W_16b: 0111100001111010
Addr 444  | Hex: 811F4F4A | Node:4  Chunk:28 | Pol: 1 | Thresh: 287 | W_16b: 0100111101001010
Addr 445  | Hex: 811F43B8 | Node:4  Chunk:29 | Pol: 1 | Thresh: 287 | W_16b: 0100001110111000
Addr 446  | Hex: 811FBEF7 | Node:4  Chunk:30 | Pol: 1 | Thresh: 287 | W_16b: 1011111011110111
Addr 447  | Hex: 811FDF6A | Node:4  Chunk:31 | Pol: 1 | Thresh: 287 | W_16b: 1101111101101010
Addr 448  | Hex: 811FEF7B | Node:4  Chunk:32 | Pol: 1 | Thresh: 287 | W_16b: 1110111101111011
Addr 449  | Hex: 811FE3A7 | Node:4  Chunk:33 | Pol: 1 | Thresh: 287 | W_16b: 1110001110100111
Addr 450  | Hex: 811FF222 | Node:4  Chunk:34 | Pol: 1 | Thresh: 287 | W_16b: 1111001000100010
Addr 451  | Hex: 811F5002 | Node:4  Chunk:35 | Pol: 1 | Thresh: 287 | W_16b: 0101000000000010
Addr 452  | Hex: 811840A3 | Node:5  Chunk:0  | Pol: 1 | Thresh: 280 | W_16b: 0100000010100011
Addr 453  | Hex: 81187D66 | Node:5  Chunk:1  | Pol: 1 | Thresh: 280 | W_16b: 0111110101100110
Addr 454  | Hex: 8118FB56 | Node:5  Chunk:2  | Pol: 1 | Thresh: 280 | W_16b: 1111101101010110
Addr 455  | Hex: 8118EF6A | Node:5  Chunk:3  | Pol: 1 | Thresh: 280 | W_16b: 1110111101101010
Addr 456  | Hex: 811855D1 | Node:5  Chunk:4  | Pol: 1 | Thresh: 280 | W_16b: 0101010111010001
Addr 457  | Hex: 8118AFD3 | Node:5  Chunk:5  | Pol: 1 | Thresh: 280 | W_16b: 1010111111010011
Addr 458  | Hex: 81184700 | Node:5  Chunk:6  | Pol: 1 | Thresh: 280 | W_16b: 0100011100000000
Addr 459  | Hex: 81184087 | Node:5  Chunk:7  | Pol: 1 | Thresh: 280 | W_16b: 0100000010000111
Addr 460  | Hex: 81184A42 | Node:5  Chunk:8  | Pol: 1 | Thresh: 280 | W_16b: 0100101001000010
Addr 461  | Hex: 8118F5B6 | Node:5  Chunk:9  | Pol: 1 | Thresh: 280 | W_16b: 1111010110110110
Addr 462  | Hex: 8118B6A8 | Node:5  Chunk:10 | Pol: 1 | Thresh: 280 | W_16b: 1011011010101000
Addr 463  | Hex: 81182CF1 | Node:5  Chunk:11 | Pol: 1 | Thresh: 280 | W_16b: 0010110011110001
Addr 464  | Hex: 81188120 | Node:5  Chunk:12 | Pol: 1 | Thresh: 280 | W_16b: 1000000100100000
Addr 465  | Hex: 81187012 | Node:5  Chunk:13 | Pol: 1 | Thresh: 280 | W_16b: 0111000000010010
Addr 466  | Hex: 81187366 | Node:5  Chunk:14 | Pol: 1 | Thresh: 280 | W_16b: 0111001101100110
Addr 467  | Hex: 8118DF6E | Node:5  Chunk:15 | Pol: 1 | Thresh: 280 | W_16b: 1101111101101110
Addr 468  | Hex: 8118A8D1 | Node:5  Chunk:16 | Pol: 1 | Thresh: 280 | W_16b: 1010100011010001
Addr 469  | Hex: 81184010 | Node:5  Chunk:17 | Pol: 1 | Thresh: 280 | W_16b: 0100000000010000
Addr 470  | Hex: 811878A2 | Node:5  Chunk:18 | Pol: 1 | Thresh: 280 | W_16b: 0111100010100010
Addr 471  | Hex: 8118E202 | Node:5  Chunk:19 | Pol: 1 | Thresh: 280 | W_16b: 1110001000000010
